-3.559687640517950058e-03,-5.172345321625471115e-03,7.574263960123062134e-03,-1.186922658234834671e-02,-1.979750394821166992e-02,-4.598312545567750931e-03,-3.244619118049740791e-03,-9.249539580196142197e-04,-7.364135235548019409e-03,-3.743478655815124512e-02,-1.565403863787651062e-02,1.306936610490083694e-03,-1.073727849870920181e-02,5.707740318030118942e-03,-1.723102480173110962e-02,-1.890325918793678284e-02,-1.806411519646644592e-02,3.546812338754534721e-03,-5.243249237537384033e-03,-7.320592179894447327e-03,-2.318595908582210541e-02,-1.033371686935424805e-02,-1.828425005078315735e-02,-9.640868753194808960e-03,-7.311050430871546268e-04,-1.081112679094076157e-02,-3.138413885608315468e-04,-6.340112537145614624e-03,7.363543380051851273e-03,-4.638388287276029587e-03,-3.498056530952453613e-02,-1.525092683732509613e-02,5.748835392296314240e-03,-2.408417873084545135e-03,-2.376768924295902252e-02,-3.167696762830018997e-03,-9.259577840566635132e-03,-4.359000362455844879e-03,-5.281763151288032532e-03,3.680479014292359352e-03,7.360833697021007538e-03,-1.310293935239315033e-02,-3.559687640517950058e-03,-5.129493772983551025e-03,7.671832107007503510e-03,-1.186922658234834671e-02,-1.979750394821166992e-02,-4.598312545567750931e-03,-3.244619118049740791e-03,-9.249539580196142197e-04,-7.097864523530006409e-03,-3.743478655815124512e-02,-1.565403863787651062e-02,1.306936610490083694e-03,-1.069104019552469254e-02,5.707740318030118942e-03,-1.723102480173110962e-02,-1.890325918793678284e-02,-1.806411519646644592e-02,3.546812338754534721e-03,-5.479149054735898972e-03,-7.320592179894447327e-03,-2.318595908582210541e-02,-1.033371686935424805e-02,-1.828425005078315735e-02,-9.723635390400886536e-03,-6.623988738283514977e-04,-1.081112679094076157e-02,-3.138413885608315468e-04,-6.331743672490119934e-03,7.363543380051851273e-03,-4.638388287276029587e-03,-3.495207428932189941e-02,-1.525092683732509613e-02,5.748835392296314240e-03,-2.408417873084545135e-03,-2.365957945585250854e-02,-3.167696762830018997e-03,-9.259577840566635132e-03,-4.359000362455844879e-03,-5.281763151288032532e-03,3.680479014292359352e-03,7.360833697021007538e-03,-1.312028802931308746e-02
-1.035726442933082581e-02,-2.356180362403392792e-02,-6.387694738805294037e-03,-4.018474370241165161e-03,-3.159091249108314514e-02,-3.790124505758285522e-02,-3.159629181027412415e-02,-2.074811793863773346e-02,-1.737807504832744598e-02,-1.732435449957847595e-02,1.905261306092143059e-03,-1.298377290368080139e-02,6.930062081664800644e-03,-2.185712940990924835e-02,-2.193764597177505493e-02,-2.152311429381370544e-02,-4.526079166680574417e-03,-2.760053379461169243e-03,1.373791787773370743e-02,-1.985800825059413910e-02,-2.331852540373802185e-02,-3.018868714570999146e-02,-8.801373187452554703e-04,-2.537418529391288757e-02,-3.414051607251167297e-03,-6.975549738854169846e-03,6.785488687455654144e-03,3.952234983444213867e-04,-1.534954458475112915e-02,-1.092338748276233673e-02,3.175901249051094055e-03,-1.141208037734031677e-02,1.529780589044094086e-02,-7.497278507798910141e-03,-1.103690452873706818e-02,5.123490933328866959e-03,-2.962602535262703896e-03,2.349906601011753082e-03,7.971085608005523682e-03,-5.757415667176246643e-03,-2.975272201001644135e-02,-2.604017965495586395e-02,-1.035726442933082581e-02,-2.350769750773906708e-02,-6.445921026170253754e-03,-4.018474370241165161e-03,-3.159091249108314514e-02,-3.790124505758285522e-02,-3.159629181027412415e-02,-2.074811793863773346e-02,-1.767721585929393768e-02,-1.732435449957847595e-02,1.905261306092143059e-03,-1.298377290368080139e-02,6.897016428411006927e-03,-2.185712940990924835e-02,-2.193764597177505493e-02,-2.152311429381370544e-02,-4.526079166680574417e-03,-2.760053379461169243e-03,1.356357987970113754e-02,-1.985800825059413910e-02,-2.331852540373802185e-02,-3.018868714570999146e-02,-8.801373187452554703e-04,-2.545848675072193146e-02,-3.453668206930160522e-03,-6.975549738854169846e-03,6.785488687455654144e-03,4.408071108628064394e-04,-1.534954458475112915e-02,-1.092338748276233673e-02,3.157750470563769341e-03,-1.141208037734031677e-02,1.529780589044094086e-02,-7.497278507798910141e-03,-1.094955671578645706e-02,5.123490933328866959e-03,-2.962602535262703896e-03,2.349906601011753082e-03,7.971085608005523682e-03,-5.757415667176246643e-03,-2.975272201001644135e-02,-2.603656798601150513e-02
-1.851170323789119720e-02,2.898896113038063049e-03,3.622330725193023682e-03,9.858295321464538574e-03,1.474508550018072128e-02,9.143542498350143433e-03,1.541152410209178925e-02,1.059266924858093262e-02,-6.286849267780780792e-03,-1.428499445319175720e-02,-1.940092261065728962e-05,7.084452081471681595e-03,-1.266414020210504532e-02,-2.092218164762016386e-05,-1.536964811384677887e-02,6.952691357582807541e-03,-1.598700881004333496e-02,1.567921368405222893e-03,8.706280030310153961e-03,3.091754158958792686e-03,-2.298710867762565613e-02,1.525549311190843582e-02,8.596921339631080627e-03,-1.158357970416545868e-02,-9.779260493814945221e-03,-9.302900172770023346e-03,-2.517746947705745697e-02,-1.537899021059274673e-03,4.628702066838741302e-03,-2.240429073572158813e-02,-1.455078017897903919e-03,-1.854136772453784943e-02,-7.377961184829473495e-03,-1.352827530354261398e-02,-8.722822181880474091e-03,-3.141422523185610771e-03,8.360717445611953735e-03,-1.891513005830347538e-03,-9.735014289617538452e-03,2.900377381592988968e-03,-2.506035193800926208e-02,-1.975637674331665039e-02,-1.851170323789119720e-02,2.912004478275775909e-03,3.601938486099243164e-03,9.858295321464538574e-03,1.474508550018072128e-02,9.143542498350143433e-03,1.541152410209178925e-02,1.059266924858093262e-02,-6.561510264873504639e-03,-1.428499445319175720e-02,-1.940092261065728962e-05,7.084452081471681595e-03,-1.269768644124269485e-02,-2.092218164762016386e-05,-1.536964811384677887e-02,6.952691357582807541e-03,-1.598700881004333496e-02,1.567921368405222893e-03,8.453736081719398499e-03,3.091754158958792686e-03,-2.298710867762565613e-02,1.525549311190843582e-02,8.596921339631080627e-03,-1.161948032677173615e-02,-9.822728112339973450e-03,-9.302900172770023346e-03,-2.517746947705745697e-02,-1.528351916931569576e-03,4.628702066838741302e-03,-2.240429073572158813e-02,-1.524262595921754837e-03,-1.854136772453784943e-02,-7.377961184829473495e-03,-1.352827530354261398e-02,-8.642282336950302124e-03,-3.141422523185610771e-03,8.360717445611953735e-03,-1.891513005830347538e-03,-9.735014289617538452e-03,2.900377381592988968e-03,-2.506035193800926208e-02,-1.977606117725372314e-02
-1.802071183919906616e-02,-1.408413425087928772e-02,-1.741619035601615906e-02,-2.273637242615222931e-02,-9.513173252344131470e-03,-7.882821373641490936e-03,-2.214406616985797882e-02,-2.176829986274242401e-02,-1.243220362812280655e-02,-2.758219651877880096e-02,-1.843136921525001526e-02,1.210150867700576782e-02,-1.320897787809371948e-02,-1.451280992478132248e-02,1.244795275852084160e-03,3.808865556493401527e-03,1.625502295792102814e-02,-2.012312225997447968e-02,-2.301521040499210358e-02,-2.836483716964721680e-02,1.142561319284141064e-03,-1.524206344038248062e-02,-1.511941198259592056e-02,-3.644895926117897034e-02,-2.189805731177330017e-02,-1.220883708447217941e-02,-8.693176321685314178e-03,-1.785947196185588837e-02,-3.453316399827599525e-03,3.990116063505411148e-03,-9.319020435214042664e-03,2.759987022727727890e-03,-9.621917270123958588e-03,-3.269609436392784119e-02,-9.336354210972785950e-03,-2.000788785517215729e-02,-3.767279908061027527e-02,-1.419145986437797546e-02,-2.295779623091220856e-02,-2.336304076015949249e-02,-1.535333227366209030e-02,-1.271418482065200806e-02,-1.802071183919906616e-02,-1.420780364423990250e-02,-1.736048609018325806e-02,-2.273637242615222931e-02,-9.513173252344131470e-03,-7.882821373641490936e-03,-2.214406616985797882e-02,-2.176829986274242401e-02,-1.222374290227890015e-02,-2.758219651877880096e-02,-1.843136921525001526e-02,1.210150867700576782e-02,-1.315615884959697723e-02,-1.451280992478132248e-02,1.244795275852084160e-03,3.808865556493401527e-03,1.625502295792102814e-02,-2.012312225997447968e-02,-2.287007495760917664e-02,-2.836483716964721680e-02,1.142561319284141064e-03,-1.524206344038248062e-02,-1.511941198259592056e-02,-3.641078993678092957e-02,-2.190555259585380554e-02,-1.220883708447217941e-02,-8.693176321685314178e-03,-1.802264340221881866e-02,-3.453316399827599525e-03,3.990116063505411148e-03,-9.279253892600536346e-03,2.759987022727727890e-03,-9.621917270123958588e-03,-3.269609436392784119e-02,-9.295787662267684937e-03,-2.000788785517215729e-02,-3.767279908061027527e-02,-1.419145986437797546e-02,-2.295779623091220856e-02,-2.336304076015949249e-02,-1.535333227366209030e-02,-1.276327297091484070e-02
5.898531991988420486e-03,1.024541351944208145e-02,-8.879489265382289886e-03,-9.282777085900306702e-03,-3.712862962856888771e-03,1.112088281661272049e-02,2.156413625925779343e-03,-6.757049355655908585e-03,1.754529401659965515e-02,1.873005740344524384e-02,3.514850046485662460e-03,5.889444611966609955e-03,4.215843509882688522e-03,-2.554619684815406799e-03,-8.824917022138834000e-04,-1.578630320727825165e-02,5.162611603736877441e-03,2.293754555284976959e-02,1.495384145528078079e-02,1.924195140600204468e-02,4.696183837950229645e-03,3.961593843996524811e-03,2.904203720390796661e-02,9.627653285861015320e-03,2.173763141036033630e-02,-1.525292056612670422e-03,7.350110914558172226e-03,2.700087614357471466e-02,6.886767223477363586e-03,1.095580123364925385e-02,-9.984198957681655884e-03,8.284857496619224548e-03,-4.925588145852088928e-03,-9.706653654575347900e-03,1.760569587349891663e-02,-5.267178639769554138e-04,1.629844307899475098e-02,-2.257546409964561462e-02,-1.097110006958246231e-02,1.716223359107971191e-02,-2.969793509691953659e-03,-4.043684341013431549e-03,5.898531991988420486e-03,1.036481838673353195e-02,-8.864789269864559174e-03,-9.282777085900306702e-03,-3.712862962856888771e-03,1.112088281661272049e-02,2.156413625925779343e-03,-6.757049355655908585e-03,1.766436919569969177e-02,1.873005740344524384e-02,3.514850046485662460e-03,5.889444611966609955e-03,4.212628584355115891e-03,-2.554619684815406799e-03,-8.824917022138834000e-04,-1.578630320727825165e-02,5.162611603736877441e-03,2.293754555284976959e-02,1.506766024976968765e-02,1.924195140600204468e-02,4.696183837950229645e-03,3.961593843996524811e-03,2.904203720390796661e-02,9.657578542828559875e-03,2.161133848130702972e-02,-1.525292056612670422e-03,7.350110914558172226e-03,2.692810446023941040e-02,6.886767223477363586e-03,1.095580123364925385e-02,-1.000307500362396240e-02,8.284857496619224548e-03,-4.925588145852088928e-03,-9.706653654575347900e-03,1.755130104720592499e-02,-5.267178639769554138e-04,1.629844307899475098e-02,-2.257546409964561462e-02,-1.097110006958246231e-02,1.716223359107971191e-02,-2.969793509691953659e-03,-4.073792137205600739e-03
2.001121640205383301e-02,5.672040861099958420e-03,1.752166450023651123e-02,1.266141049563884735e-02,1.139494925155304372e-04,1.968051306903362274e-02,-9.265579283237457275e-03,9.155140258371829987e-03,-3.064638003706932068e-03,-1.751431450247764587e-02,-1.900278031826019287e-03,-1.393187791109085083e-02,-5.207513459026813507e-04,2.972894348204135895e-02,7.445504423230886459e-03,1.064735813997685909e-03,1.770229637622833252e-02,-1.659869798459112644e-03,-2.151042222976684570e-02,-1.077444385737180710e-02,-2.510486519895493984e-04,2.548849210143089294e-02,1.243328955024480820e-02,-2.112863585352897644e-03,9.926317259669303894e-03,2.115418389439582825e-02,1.638406515121459961e-02,5.688572768121957779e-03,1.687257923185825348e-02,1.170131471008062363e-02,6.488751154392957687e-03,1.420634333044290543e-02,1.884089596569538116e-02,-2.284845395479351282e-04,-8.262673392891883850e-03,1.351813320070505142e-02,8.281406946480274200e-03,4.201544448733329773e-02,3.458368778228759766e-02,1.361843897029757500e-03,-7.335857371799647808e-04,-1.458148099482059479e-02,2.001121640205383301e-02,5.599118303507566452e-03,1.757139526307582855e-02,1.266141049563884735e-02,1.139494925155304372e-04,1.968051306903362274e-02,-9.265579283237457275e-03,9.155140258371829987e-03,-3.171557094901800156e-03,-1.751431450247764587e-02,-1.900278031826019287e-03,-1.393187791109085083e-02,-5.647845682688057423e-04,2.972894348204135895e-02,7.445504423230886459e-03,1.064735813997685909e-03,1.770229637622833252e-02,-1.659869798459112644e-03,-2.147343009710311890e-02,-1.077444385737180710e-02,-2.510486519895493984e-04,2.548849210143089294e-02,1.243328955024480820e-02,-1.976764993742108345e-03,9.989894926548004150e-03,2.115418389439582825e-02,1.638406515121459961e-02,5.547719076275825500e-03,1.687257923185825348e-02,1.170131471008062363e-02,6.504606921225786209e-03,1.420634333044290543e-02,1.884089596569538116e-02,-2.284845395479351282e-04,-8.228839375078678131e-03,1.351813320070505142e-02,8.281406946480274200e-03,4.201544448733329773e-02,3.458368778228759766e-02,1.361843897029757500e-03,-7.335857371799647808e-04,-1.448459364473819733e-02
1.492879260331392288e-02,3.236438613384962082e-03,-8.721279911696910858e-03,-3.451419295743107796e-03,-7.658403366804122925e-03,-1.382811460644006729e-02,-1.399835664778947830e-02,-1.324249152094125748e-02,9.602317586541175842e-03,-7.459097076207399368e-03,3.661025315523147583e-03,-3.249893710017204285e-02,-2.362732775509357452e-02,-4.366015642881393433e-02,-3.560546413064002991e-02,-1.103025954216718674e-02,-1.719307154417037964e-02,-7.311102934181690216e-03,6.039309781044721603e-03,-8.382307365536689758e-03,-2.111791446805000305e-02,3.501646220684051514e-03,-5.405488889664411545e-03,-4.110089503228664398e-03,-1.427785493433475494e-02,-1.120118610560894012e-02,-1.351752225309610367e-02,6.891606608405709267e-04,1.730962470173835754e-02,3.295816108584403992e-02,-2.225087396800518036e-02,8.115112781524658203e-03,-1.709019206464290619e-02,-1.373395230621099472e-02,-3.227710956707596779e-03,9.320812299847602844e-03,-6.483687553554773331e-03,1.091454178094863892e-03,-1.296220161020755768e-02,4.970646928995847702e-03,-4.167057108134031296e-03,9.336481452919542789e-04,1.492879260331392288e-02,3.250994021072983742e-03,-8.713197894394397736e-03,-3.451419295743107796e-03,-7.658403366804122925e-03,-1.382811460644006729e-02,-1.399835664778947830e-02,-1.324249152094125748e-02,9.917740710079669952e-03,-7.459097076207399368e-03,3.661025315523147583e-03,-3.249893710017204285e-02,-2.361463941633701324e-02,-4.366015642881393433e-02,-3.560546413064002991e-02,-1.103025954216718674e-02,-1.719307154417037964e-02,-7.311102934181690216e-03,6.284906528890132904e-03,-8.382307365536689758e-03,-2.111791446805000305e-02,3.501646220684051514e-03,-5.405488889664411545e-03,-4.006375558674335480e-03,-1.426936686038970947e-02,-1.120118610560894012e-02,-1.351752225309610367e-02,1.015593181364238262e-03,1.730962470173835754e-02,3.295816108584403992e-02,-2.224934287369251251e-02,8.115112781524658203e-03,-1.709019206464290619e-02,-1.373395230621099472e-02,-3.260860918089747429e-03,9.320812299847602844e-03,-6.483687553554773331e-03,1.091454178094863892e-03,-1.296220161020755768e-02,4.970646928995847702e-03,-4.167057108134031296e-03,9.467263007536530495e-04
-9.527887217700481415e-03,-2.263521542772650719e-03,-2.100226469337940216e-02,-4.533055704087018967e-03,-7.146513555198907852e-03,-1.264701876789331436e-02,-1.451829541474580765e-02,-1.162610016763210297e-02,-7.865797728300094604e-03,-1.889468915760517120e-02,-1.284348778426647186e-02,-9.797086007893085480e-03,-1.690324023365974426e-02,-2.283096127212047577e-02,1.126797287724912167e-03,5.038182251155376434e-03,-1.476754806935787201e-02,-2.756854984909296036e-03,-2.298833988606929779e-02,-2.700164727866649628e-02,-7.761794608086347580e-03,-4.824415780603885651e-03,-8.570326492190361023e-03,6.781317060813307762e-04,-2.157720737159252167e-02,-2.510677836835384369e-02,-1.713244058191776276e-02,6.701436359435319901e-04,1.221076864749193192e-02,1.518122007837519050e-05,-1.130803488194942474e-02,-1.008676481433212757e-03,2.118906006217002869e-03,-6.034314166754484177e-03,-6.342052016407251358e-03,2.146282931789755821e-03,-1.226018369197845459e-02,-9.215587750077247620e-03,-1.496666576713323593e-02,-4.300559405237436295e-03,-2.969793509691953659e-03,-8.284932118840515614e-04,-9.527887217700481415e-03,-2.204260090366005898e-03,-2.093276567757129669e-02,-4.533055704087018967e-03,-7.146513555198907852e-03,-1.264701876789331436e-02,-1.451829541474580765e-02,-1.162610016763210297e-02,-7.463998626917600632e-03,-1.889468915760517120e-02,-1.284348778426647186e-02,-9.797086007893085480e-03,-1.694353669881820679e-02,-2.283096127212047577e-02,1.126797287724912167e-03,5.038182251155376434e-03,-1.476754806935787201e-02,-2.756854984909296036e-03,-2.284321747720241547e-02,-2.700164727866649628e-02,-7.761794608086347580e-03,-4.824415780603885651e-03,-8.570326492190361023e-03,6.172229768708348274e-04,-2.147760428488254547e-02,-2.510677836835384369e-02,-1.713244058191776276e-02,6.529403617605566978e-04,1.221076864749193192e-02,1.518122007837519050e-05,-1.127465255558490753e-02,-1.008676481433212757e-03,2.118906006217002869e-03,-6.034314166754484177e-03,-6.308332085609436035e-03,2.146282931789755821e-03,-1.226018369197845459e-02,-9.215587750077247620e-03,-1.496666576713323593e-02,-4.300559405237436295e-03,-2.969793509691953659e-03,-7.526793051511049271e-04
-2.995711052790284157e-03,-1.581817679107189178e-02,-5.415367428213357925e-03,-5.599458236247301102e-03,-6.275636143982410431e-03,-1.804821193218231201e-02,-2.922990126535296440e-03,-2.224526740610599518e-02,-2.775860950350761414e-02,-1.472823414951562881e-02,8.524673990905284882e-03,5.859816446900367737e-03,7.654297165572643280e-03,-1.463453844189643860e-02,-1.805534772574901581e-02,-3.122329339385032654e-02,-2.544788829982280731e-02,-2.776044234633445740e-02,-1.815151982009410858e-02,-2.183725498616695404e-02,-1.499332115054130554e-02,-7.513599004596471786e-03,-2.275225520133972168e-02,-1.468266732990741730e-02,-2.640333585441112518e-02,4.400349862407892942e-04,-1.299633178859949112e-02,-2.397138066589832306e-02,-2.757355757057666779e-02,-5.341763608157634735e-03,-3.268504515290260315e-02,-2.231492660939693451e-02,-1.813227683305740356e-02,-2.318185009062290192e-02,-3.163690119981765747e-02,-1.449028309434652328e-02,-1.253116410225629807e-02,-2.065327763557434082e-02,-3.666833043098449707e-02,-3.107071109116077423e-02,-1.501816324889659882e-02,-1.690126210451126099e-02,-2.995711052790284157e-03,-1.587464101612567902e-02,-5.440805573016405106e-03,-5.599458236247301102e-03,-6.275636143982410431e-03,-1.804821193218231201e-02,-2.922990126535296440e-03,-2.224526740610599518e-02,-2.772342413663864136e-02,-1.472823414951562881e-02,8.524673990905284882e-03,5.859816446900367737e-03,7.694358937442302704e-03,-1.463453844189643860e-02,-1.805534772574901581e-02,-3.122329339385032654e-02,-2.544788829982280731e-02,-2.776044234633445740e-02,-1.835783571004867554e-02,-2.183725498616695404e-02,-1.499332115054130554e-02,-7.513599004596471786e-03,-2.275225520133972168e-02,-1.470435690134763718e-02,-2.645249105989933014e-02,4.400349862407892942e-04,-1.299633178859949112e-02,-2.405665628612041473e-02,-2.757355757057666779e-02,-5.341763608157634735e-03,-3.263062983751296997e-02,-2.231492660939693451e-02,-1.813227683305740356e-02,-2.318185009062290192e-02,-3.168836608529090881e-02,-1.449028309434652328e-02,-1.253116410225629807e-02,-2.065327763557434082e-02,-3.666833043098449707e-02,-3.107071109116077423e-02,-1.501816324889659882e-02,-1.690719276666641235e-02
-6.641653832048177719e-03,-6.082386709749698639e-03,-1.172725390642881393e-02,-3.122696466743946075e-02,-1.154743600636720657e-02,9.097094647586345673e-03,-2.610360272228717804e-02,-1.365983858704566956e-02,-3.630615305155515671e-03,5.891926586627960205e-03,-2.551422268152236938e-02,-1.004892634227871895e-03,1.330199837684631348e-02,-2.142431400716304779e-02,-1.397361606359481812e-02,-2.442510612308979034e-02,8.609936339780688286e-04,-1.471175579354166985e-03,2.418410964310169220e-02,9.666851721704006195e-03,7.920875214040279388e-03,-1.128718536347150803e-02,-6.645493675023317337e-03,-7.486706599593162537e-03,1.179794594645500183e-02,2.928040735423564911e-02,2.377426810562610626e-02,1.555758528411388397e-02,-5.582254845649003983e-03,-7.163408678025007248e-03,-7.897363975644111633e-03,-5.451423116028308868e-03,-7.079230155795812607e-03,-2.472111396491527557e-02,9.156296029686927795e-03,1.797162927687168121e-02,-1.477831322699785233e-02,-5.904588033445179462e-04,1.460586208850145340e-02,8.967833593487739563e-03,9.578107856214046478e-03,-5.420257803052663803e-03,-6.641653832048177719e-03,-6.131580099463462830e-03,-1.169229391962289810e-02,-3.122696466743946075e-02,-1.154743600636720657e-02,9.097094647586345673e-03,-2.610360272228717804e-02,-1.365983858704566956e-02,-3.937548492103815079e-03,5.891926586627960205e-03,-2.551422268152236938e-02,-1.004892634227871895e-03,1.326911523938179016e-02,-2.142431400716304779e-02,-1.397361606359481812e-02,-2.442510612308979034e-02,8.609936339780688286e-04,-1.471175579354166985e-03,2.436072751879692078e-02,9.666851721704006195e-03,7.920875214040279388e-03,-1.128718536347150803e-02,-6.645493675023317337e-03,-7.523927371948957443e-03,1.172843109816312790e-02,2.928040735423564911e-02,2.377426810562610626e-02,1.564079523086547852e-02,-5.582254845649003983e-03,-7.163408678025007248e-03,-7.883779704570770264e-03,-5.451423116028308868e-03,-7.079230155795812607e-03,-2.472111396491527557e-02,9.189093485474586487e-03,1.797162927687168121e-02,-1.477831322699785233e-02,-5.904588033445179462e-04,1.460586208850145340e-02,8.967833593487739563e-03,9.578107856214046478e-03,-5.450848489999771118e-03
